,ProjectName,RepoId,RepoName,PullRequestId,CreationDate,publishedDate,feedbackTime
12,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,25500,2024-06-24 12:39:17,2024-06-24 12:39:23,0.0016666666666666668
13,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,25489,2024-06-24 09:57:37,2024-06-24 10:51:30,0.8980555555555556
14,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24950,2024-06-06 11:11:57,2024-06-06 11:12:01,0.0011111111111111111
15,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24854,2024-06-05 12:49:12,2024-06-05 12:53:19,0.06861111111111111
16,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24778,2024-06-04 11:44:47,2024-06-04 11:44:53,0.0016666666666666668
17,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24690,2024-06-03 09:46:06,2024-06-03 10:29:01,0.7152777777777778
18,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24620,2024-06-02 13:26:09,2024-06-02 13:26:20,0.0030555555555555557
19,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24619,2024-06-02 13:07:36,2024-06-02 13:08:33,0.015833333333333335
20,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24613,2024-06-02 12:15:57,2024-06-02 12:16:04,0.0019444444444444444
21,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24486,2024-05-29 17:49:13,2024-06-02 07:42:27,85.88722222222222
22,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24332,2024-05-28 11:42:09,2024-05-28 11:42:15,0.0016666666666666668
23,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24179,2024-05-26 17:11:49,2024-05-26 23:20:35,6.146111111111111
24,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24012,2024-05-21 15:30:38,2024-05-21 15:30:44,0.0016666666666666668
25,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,24009,2024-05-21 15:13:15,2024-05-21 15:28:30,0.25416666666666665
26,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,23995,2024-05-21 13:12:08,2024-05-21 13:12:13,0.001388888888888889
27,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,23986,2024-05-21 12:33:32,2024-05-21 12:44:51,0.18861111111111112
28,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,23930,2024-05-20 12:35:32,2024-05-20 12:35:37,0.001388888888888889
29,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,23894,2024-05-19 14:29:31,2024-05-19 14:33:32,0.06694444444444445
30,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,23777,2024-05-15 15:58:11,2024-05-15 15:58:14,0.0008333333333333334
31,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,23331,2024-05-07 11:35:03,2024-05-07 12:51:33,1.275
32,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,23252,2024-05-05 22:59:02,2024-05-07 12:36:58,37.632222222222225
33,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,23224,2024-05-05 09:12:52,2024-05-07 12:35:00,51.36888888888889
34,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,22086,2024-03-28 12:57:01,2024-03-28 12:57:04,0.0008333333333333334
35,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,22081,2024-03-28 12:00:45,2024-03-28 12:51:21,0.8433333333333334
36,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,21793,2024-03-24 08:23:22,2024-03-24 08:59:16,0.5983333333333334
37,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,21003,2024-03-06 14:10:34,2024-03-06 14:10:37,0.0008333333333333334
38,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,20949,2024-03-05 16:01:57,2024-03-06 13:25:30,21.3925
39,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,20549,2024-02-22 12:37:29,2024-02-25 10:44:50,70.1225
40,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,20572,2024-02-23 09:56:09,2024-02-23 09:56:43,0.009444444444444445
41,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,20233,2024-02-15 12:15:37,2024-02-15 12:15:40,0.0008333333333333334
42,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,20231,2024-02-15 12:08:58,2024-02-15 12:09:33,0.009722222222222222
43,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,20020,2024-02-12 13:24:48,2024-02-12 13:25:18,0.008333333333333333
44,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18955,2024-01-21 11:26:14,2024-01-21 11:26:16,0.0005555555555555556
45,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18834,2024-01-17 20:17:26,2024-01-18 10:16:58,13.992222222222223
46,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18789,2024-01-17 09:07:12,2024-01-17 09:07:15,0.0008333333333333334
47,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18312,2024-01-04 19:42:48,2024-01-15 07:18:12,251.59
48,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18492,2024-01-10 02:25:58,2024-01-10 02:26:00,0.0005555555555555556
49,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18491,2024-01-10 02:19:19,2024-01-10 02:19:22,0.0008333333333333334
50,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18490,2024-01-10 02:13:45,2024-01-10 02:13:47,0.0005555555555555556
51,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18489,2024-01-10 02:06:34,2024-01-10 02:06:37,0.0008333333333333334
52,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18488,2024-01-10 02:04:55,2024-01-10 02:04:59,0.0011111111111111111
53,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18487,2024-01-10 01:41:56,2024-01-10 01:41:59,0.0008333333333333334
54,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18384,2024-01-08 09:07:22,2024-01-08 09:07:25,0.0008333333333333334
55,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18297,2024-01-04 14:32:44,2024-01-08 08:55:42,90.38277777777778
56,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18279,2024-01-04 10:16:05,2024-01-04 10:16:07,0.0005555555555555556
57,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18139,2024-01-01 12:51:43,2024-01-02 12:29:33,23.630555555555556
58,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18204,2024-01-02 23:12:48,2024-01-03 11:43:17,12.508055555555556
59,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,18205,2024-01-02 23:19:47,2024-01-03 11:40:27,12.344444444444445
60,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17792,2023-12-20 13:11:51,2023-12-20 13:11:56,0.001388888888888889
61,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17791,2023-12-20 13:11:28,2023-12-20 13:11:34,0.0016666666666666668
62,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17605,2023-12-17 07:30:33,2023-12-17 07:30:36,0.0008333333333333334
63,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17472,2023-12-12 20:28:25,2023-12-12 20:28:36,0.0030555555555555557
64,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17454,2023-12-12 12:56:35,2023-12-12 12:56:38,0.0008333333333333334
65,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17414,2023-12-11 13:33:19,2023-12-12 12:05:51,22.54222222222222
66,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17359,2023-12-10 11:08:55,2023-12-10 11:08:59,0.0011111111111111111
67,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17150,2023-12-04 10:07:04,2023-12-10 10:41:57,144.58138888888888
68,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,17046,2023-12-03 07:06:42,2023-12-03 07:06:44,0.0005555555555555556
69,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16989,2023-11-30 10:58:21,2023-12-03 06:37:15,67.64833333333333
70,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16843,2023-11-28 13:14:56,2023-11-28 13:15:01,0.001388888888888889
71,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16824,2023-11-28 10:51:52,2023-11-28 13:14:06,2.3705555555555557
72,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16812,2023-11-28 09:53:31,2023-11-28 09:53:33,0.0005555555555555556
73,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16789,2023-11-27 20:48:43,2023-11-28 07:45:38,10.948611111111111
74,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16704,2023-11-26 12:45:19,2023-11-26 18:34:04,5.8125
75,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16688,2023-11-26 11:37:23,2023-11-26 11:37:26,0.0008333333333333334
76,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16590,2023-11-22 15:50:52,2023-11-23 08:01:15,16.173055555555557
77,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16600,2023-11-22 22:30:36,2023-11-26 07:52:59,81.37305555555555
78,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16550,2023-11-22 07:05:53,2023-11-22 07:05:55,0.0005555555555555556
79,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16324,2023-11-15 14:52:45,2023-11-15 15:04:49,0.2011111111111111
80,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16332,2023-11-15 21:57:54,2023-11-16 07:30:25,9.541944444444445
81,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16149,2023-11-13 08:19:58,2023-11-13 08:20:51,0.014722222222222222
82,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,16106,2023-11-12 08:37:55,2023-11-12 13:07:01,4.485
83,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,15941,2023-11-07 15:28:38,2023-11-08 09:19:14,17.843333333333334
84,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,15939,2023-11-07 14:45:34,2023-11-08 08:02:33,17.283055555555556
85,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,14659,2023-09-27 06:54:21,2023-09-27 06:54:29,0.0022222222222222222
86,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,14161,2023-09-17 13:50:41,2023-09-17 13:51:02,0.005833333333333334
87,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,14043,2023-09-13 06:34:50,2023-09-17 10:34:31,99.99472222222222
88,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,14112,2023-09-14 09:45:17,2023-09-14 09:45:31,0.0038888888888888888
89,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,14110,2023-09-14 09:04:38,2023-09-14 09:42:05,0.6241666666666666
90,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,14086,2023-09-13 14:44:41,2023-09-13 14:44:53,0.0033333333333333335
91,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,14082,2023-09-13 14:26:54,2023-09-13 14:43:18,0.2733333333333333
92,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,13729,2023-09-04 10:31:54,2023-09-04 10:31:56,0.0005555555555555556
93,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,13705,2023-09-03 14:58:29,2023-09-04 10:31:14,19.545833333333334
94,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,13527,2023-08-30 06:09:59,2023-08-30 06:10:04,0.001388888888888889
95,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,13526,2023-08-29 19:35:41,2023-08-30 06:08:57,10.554444444444444
96,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,13184,2023-08-20 11:30:35,2023-08-20 11:30:41,0.0016666666666666668
97,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,12808,2023-08-08 22:28:32,2023-08-10 06:01:55,31.55638888888889
98,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,11825,2023-07-07 23:02:55,2023-07-13 07:54:51,128.86555555555555
99,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,10956,2023-06-08 15:33:56,2023-06-08 15:34:03,0.0019444444444444444
100,Medad BAB,0e903ebb-f7fe-427b-a7f6-03d42d4f7920,medad_eservices,10952,2023-06-08 14:55:25,2023-06-08 14:55:33,0.0022222222222222222
101,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,26028,2024-07-14 07:58:05,2024-07-14 07:58:08,0.0008333333333333334
102,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,25904,2024-07-09 12:05:51,2024-07-14 07:57:23,115.85888888888888
103,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,20968,2024-03-06 07:57:49,2024-03-06 07:57:53,0.0011111111111111111
104,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,20828,2024-03-03 09:15:53,2024-03-06 07:57:01,70.68555555555555
105,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,14664,2023-09-27 07:27:37,2023-09-27 07:27:45,0.0022222222222222222
106,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,14583,2023-09-26 07:30:25,2023-09-26 07:30:31,0.0016666666666666668
107,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,14550,2023-09-25 12:31:59,2023-09-25 12:32:04,0.001388888888888889
108,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,14032,2023-09-13 06:17:26,2023-09-13 06:17:34,0.0022222222222222222
109,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,14021,2023-09-12 15:34:14,2023-09-12 15:40:33,0.10527777777777778
110,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,13937,2023-09-11 06:46:35,2023-09-11 06:46:43,0.0022222222222222222
111,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,13934,2023-09-11 06:08:25,2023-09-11 06:41:13,0.5466666666666666
112,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,13027,2023-08-15 13:40:34,2023-08-15 13:40:39,0.001388888888888889
113,Medad BAB,da01a303-78d3-41bd-a654-0a6e1c66fcfe,medad_survey,12952,2023-08-13 12:54:27,2023-08-15 13:39:35,48.75222222222222
114,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27925,2024-08-18 11:52:18,2024-08-18 12:19:39,0.4558333333333333
115,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27877,2024-08-15 15:02:17,2024-08-15 15:02:17,0.0
116,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27894,2024-08-18 08:21:22,2024-08-18 08:21:25,0.0008333333333333334
117,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27876,2024-08-15 14:58:34,2024-08-15 14:58:34,0.0
118,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27325,2024-08-08 08:43:31,2024-08-08 08:43:37,0.0016666666666666668
119,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27288,2024-08-07 16:42:59,2024-08-07 16:42:59,0.0
120,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27282,2024-08-07 16:06:43,2024-08-07 16:06:44,0.0002777777777777778
121,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27102,2024-08-06 08:41:59,2024-08-06 08:42:11,0.0033333333333333335
122,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27081,2024-08-05 17:03:50,2024-08-05 17:03:50,0.0
123,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,27013,2024-08-04 14:09:57,2024-08-04 14:10:04,0.0019444444444444444
124,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26919,2024-08-01 09:03:59,2024-08-01 09:04:00,0.0002777777777777778
125,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26917,2024-08-01 09:00:37,2024-08-01 09:00:37,0.0
126,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26915,2024-08-01 08:42:55,2024-08-01 08:43:03,0.0022222222222222222
127,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26858,2024-07-31 10:11:14,2024-07-31 10:11:14,0.0
128,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26852,2024-07-31 09:32:46,2024-07-31 09:32:46,0.0
129,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26702,2024-07-29 06:37:48,2024-07-29 06:37:53,0.001388888888888889
130,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26506,2024-07-23 22:48:42,2024-07-23 22:48:42,0.0
131,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26482,2024-07-23 14:28:00,2024-07-23 14:28:00,0.0
132,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26475,2024-07-23 13:03:42,2024-07-23 13:03:42,0.0
133,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26641,2024-07-28 09:11:15,2024-07-28 09:11:17,0.0005555555555555556
134,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26629,2024-07-28 08:11:40,2024-07-28 08:11:40,0.0
135,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26452,2024-07-23 10:11:29,2024-07-23 10:11:29,0.0
136,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26487,2024-07-23 15:18:26,2024-07-23 15:18:32,0.0016666666666666668
137,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26215,2024-07-17 13:04:58,2024-07-17 13:05:01,0.0008333333333333334
138,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,26200,2024-07-17 10:55:18,2024-07-17 10:55:18,0.0
139,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,24694,2024-06-03 10:39:22,2024-06-03 10:39:29,0.0019444444444444444
140,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,24693,2024-06-03 10:38:50,2024-06-03 10:38:50,0.0
141,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,23778,2024-05-15 15:59:21,2024-05-15 15:59:24,0.0008333333333333334
142,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,23576,2024-05-12 11:51:13,2024-05-12 11:51:14,0.0002777777777777778
143,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,22688,2024-04-22 14:28:19,2024-04-22 14:28:22,0.0008333333333333334
144,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,22623,2024-04-21 14:42:23,2024-04-21 14:42:23,0.0
145,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,22139,2024-04-01 08:19:27,2024-04-01 08:19:32,0.001388888888888889
146,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,21386,2024-03-14 10:57:34,2024-03-14 10:57:34,0.0
147,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,21179,2024-03-11 13:04:35,2024-03-11 13:04:50,0.004166666666666667
148,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,21133,2024-03-10 15:29:06,2024-03-10 15:29:06,0.0
149,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20997,2024-03-06 14:06:25,2024-03-06 14:06:31,0.0016666666666666668
150,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20956,2024-03-05 16:37:52,2024-03-05 16:37:52,0.0
151,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20556,2024-02-22 12:49:28,2024-02-22 12:49:28,0.0
152,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20662,2024-02-26 08:15:17,2024-02-26 08:15:20,0.0008333333333333334
153,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20661,2024-02-26 08:13:14,2024-02-26 08:13:14,0.0
154,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20409,2024-02-20 09:41:03,2024-02-20 09:41:03,0.0
155,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20313,2024-02-18 12:04:15,2024-02-18 12:04:15,0.0
156,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20119,2024-02-13 12:31:47,2024-02-13 12:31:49,0.0005555555555555556
157,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19994,2024-02-12 10:13:56,2024-02-12 10:13:56,0.0
158,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20016,2024-02-12 13:08:10,2024-02-12 13:08:23,0.003611111111111111
159,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,20015,2024-02-12 13:04:04,2024-02-12 13:04:15,0.0030555555555555557
160,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19936,2024-02-11 13:11:55,2024-02-11 13:11:58,0.0008333333333333334
161,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19937,2024-02-11 13:14:21,2024-02-11 13:14:23,0.0005555555555555556
162,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19865,2024-02-09 08:14:39,2024-02-09 08:14:39,0.0
163,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19856,2024-02-08 13:19:20,2024-02-08 13:19:23,0.0008333333333333334
164,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19633,2024-02-06 11:52:51,2024-02-06 11:52:54,0.0008333333333333334
165,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,17867,2023-12-24 09:02:49,2023-12-24 10:29:49,1.45
166,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19608,2024-02-06 07:48:18,2024-02-06 07:48:20,0.0005555555555555556
167,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19586,2024-02-05 13:43:37,2024-02-05 13:43:37,0.0
168,Medad BAB,a20b956b-6bf1-496e-bf52-0a8caef5322a,medad_sis_sp,19555,2024-02-05 08:55:18,2024-02-05 08:55:20,0.0005555555555555556
